datetime_utc,portfolio_id,symbol,action,qty,price_exec,slippage_bps,liquidity_impact_bps,fees,gross_amount,post_trade_cash,post_trade_position,signal_snapshot,rationale,run_id
2025-11-14T20:43:54.936840+00:00,portfolio_max_autotrader,XLE,BUY,7.49075,92.147055,10.0,0.0,0.0,-690.25,1246.7,7.49075,"{""TS"":0.687091,""NS"":0.264503,""CDS"":0.518056,""wT"":0.6,""wN"":0.4}",score>buy|guidance:above_dip_level|topped_by_rotation,19377030738
2025-11-14T20:43:54.936970+00:00,portfolio_max_autotrader,LYFT,BUY,13.862441,23.29327,10.0,0.0,0.0,-322.9,923.8,13.862441,"{""TS"":0.60837,""NS"":0.351386,""CDS"":0.505576,""wT"":0.6,""wN"":0.4}",score>buy|guidance:above_dip_level|near_or_above_trim_zone|topped_by_rotation,19377030738
2025-11-14T20:43:54.937058+00:00,portfolio_max_autotrader,SNAP,BUY,2.2e-05,8.543535,10.0,0.0,0.0,-0.0,923.8,2.2e-05,"{""TS"":0.499173,""NS"":0.180123,""CDS"":0.371553,""wT"":0.6,""wN"":0.4}",score>buy|guidance:above_dip_level,19377030738
2025-11-14T20:43:54.937145+00:00,portfolio_max_autotrader,ASTS,SELL,1.154375,61.653285,10.0,0.0,0.0,71.17,994.97,3.063125,"{""TS"":-0.558448,""NS"":-0.150702,""CDS"":-0.39535,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-14T20:43:54.937231+00:00,portfolio_max_autotrader,RGTI,SELL,0.906875,25.3746,10.0,0.0,0.0,23.01,1017.98,2.720625,"{""TS"":-0.662044,""NS"":0.105828,""CDS"":-0.354895,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-14T20:43:54.937315+00:00,portfolio_max_autotrader,RKLB,SELL,1.053902,45.4545,10.0,0.0,0.0,47.9,1065.88,2.761708,"{""TS"":-0.626597,""NS"":0.208402,""CDS"":-0.292598,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-14T20:43:54.937399+00:00,portfolio_max_autotrader,JPM,SELL,0.375,303.37632,10.0,0.0,0.0,113.77,1179.65,1.125,"{""TS"":-0.533797,""NS"":0.076086,""CDS"":-0.289844,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-14T20:43:54.937487+00:00,portfolio_max_autotrader,HOOD,SELL,1.0,123.661215,10.0,0.0,0.0,123.66,1303.31,2.6,"{""TS"":-0.534264,""NS"":0.078056,""CDS"":-0.289336,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-14T20:43:54.937571+00:00,portfolio_max_autotrader,QBTS,SELL,24.89798,23.58639,10.0,0.0,0.0,587.25,1890.56,79.46202,"{""TS"":-0.618793,""NS"":0.271488,""CDS"":-0.26268,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19377030738
2025-11-17T14:45:55.543679+00:00,portfolio_max_autotrader,CIBR,BUY,12.471041,75.00493,10.0,0.0,0.0,-935.39,955.17,12.471041,"{""TS"":0.313015,""TS_daily"":-0.508492,""TS_intraday"":0.313015,""NS"":0.643195,""CDS"":0.445087,""wT"":0.6,""wN"":0.4}",score>buy|guidance:guidance_ok,19433481184
2025-11-17T20:51:13.053624+00:00,portfolio_max_autotrader,TSM,BUY,1.267741,281.7815,10.0,0.0,0.0,-357.23,597.94,1.267741,"{""TS"":0.417348,""TS_daily"":-0.552331,""TS_intraday"":0.417348,""NS"":0.362951,""CDS"":0.395589,""wT"":0.6,""wN"":0.4}",score>buy|guidance:guidance_ok|ema:ema_ok,19444046348
2025-11-17T20:51:13.053845+00:00,portfolio_max_autotrader,MRNA,BUY,0.000176,24.77475,10.0,0.0,0.0,-0.0,597.94,0.000176,"{""TS"":0.426454,""TS_daily"":-0.562144,""TS_intraday"":0.426454,""NS"":0.326548,""CDS"":0.386492,""wT"":0.6,""wN"":0.4}",score>buy|guidance:guidance_ok|ema:ema_ok,19444046348
